YY	MM	DD	HH	"1"	"2"	tot_average
Interflowspeicher in mm je Zone soil_model
--	--	--	--	0.6693116	0.3306884	1.0000
1999	 5	 1	 1	5.85966	3.58629	5.10789
1999	 5	 1	 2	5.83491	3.53606	5.07471
1999	 5	 1	 3	5.81081	3.48468	5.04158
1999	 5	 1	 4	5.78714	3.43238	5.00845
1999	 5	 1	 5	5.76376	3.37938	4.97527
1999	 5	 1	 6	5.74034	3.32475	4.94153
1999	 5	 1	 7	5.71586	3.26586	4.90567
1999	 5	 1	 8	5.68845	3.20160	4.86608
1999	 5	 1	 9	5.64996	3.13086	4.81693
1999	 5	 1	10	5.60002	3.05496	4.75840
1999	 5	 1	11	5.53862	2.97429	4.69062
1999	 5	 1	12	5.46683	2.88900	4.61437
1999	 5	 1	13	5.38814	2.79994	4.53225
1999	 5	 1	14	5.30789	2.70980	4.44873
1999	 5	 1	15	5.22546	2.61856	4.36339
1999	 5	 1	16	5.14224	2.52667	4.27730
1999	 5	 1	17	5.06597	2.43744	4.19675
1999	 5	 1	18	4.99998	2.35300	4.12465
1999	 5	 1	19	4.94558	2.27463	4.06233
1999	 5	 1	20	4.90033	2.20183	4.00796
1999	 5	 1	21	4.86140	2.13393	3.95946
1999	 5	 1	22	4.82653	2.07009	3.91501
1999	 5	 1	23	4.79393	2.00951	3.87315
1999	 5	 1	24	4.76138	1.95146	3.83217
1999	 5	 2	 1	4.72916	1.89578	3.79220
1999	 5	 2	 2	4.69723	1.84233	3.75314
1999	 5	 2	 3	4.66435	1.79056	3.71402
1999	 5	 2	 4	4.63071	1.74035	3.67490
1999	 5	 2	 5	4.59633	1.69156	3.63576
1999	 5	 2	 6	4.55968	1.64358	3.59536
1999	 5	 2	 7	4.51655	1.59479	3.55036
1999	 5	 2	 8	4.46470	1.54462	3.49906
1999	 5	 2	 9	4.40515	1.49319	3.44220
1999	 5	 2	10	4.33788	1.44042	3.37972
1999	 5	 2	11	4.26294	1.38618	3.31163
1999	 5	 2	12	4.18057	1.33042	3.23806
1999	 5	 2	13	4.09433	1.27392	3.16165
1999	 5	 2	14	4.00519	1.21695	3.08315
1999	 5	 2	15	3.91566	1.16026	3.00448
1999	 5	 2	16	3.82932	1.10505	2.92843
1999	 5	 2	17	3.74970	1.05239	2.85773
1999	 5	 2	18	3.67746	1.00278	2.79297
1999	 5	 2	19	3.61292	0.95643	2.73445
1999	 5	 2	20	3.55598	0.91333	2.68209
1999	 5	 2	21	3.50536	0.87326	2.63496
1999	 5	 2	22	3.46042	0.83601	2.59256
1999	 5	 2	23	3.42024	0.80133	2.55420
1999	 5	 2	24	3.38380	0.76899	2.51912
1999	 5	 3	 1	3.34986	0.73880	2.48641
1999	 5	 3	 2	3.31795	0.71056	2.45571
1999	 5	 3	 3	3.28733	0.68409	2.42647
1999	 5	 3	 4	3.25745	0.65924	2.39825
1999	 5	 3	 5	3.22783	0.63584	2.37069
1999	 5	 3	 6	3.19574	0.61379	2.34192
1999	 5	 3	 7	3.15765	0.59297	2.30954
1999	 5	 3	 8	3.11237	0.57327	2.27272
1999	 5	 3	 9	3.05757	0.55461	2.22987
1999	 5	 3	10	2.99661	0.53691	2.18322
1999	 5	 3	11	2.93014	0.52010	2.13317
1999	 5	 3	12	2.86224	0.50411	2.08244
1999	 5	 3	13	2.79469	0.48888	2.03219
1999	 5	 3	14	2.72698	0.47437	1.98207
1999	 5	 3	15	2.66012	0.46051	1.93274
1999	 5	 3	16	2.59736	0.44728	1.88635
1999	 5	 3	17	2.54030	0.43462	1.84398
1999	 5	 3	18	2.48919	0.42250	1.80576
1999	 5	 3	19	2.44426	0.41089	1.77185
1999	 5	 3	20	2.40532	0.39976	1.74211
1999	 5	 3	21	2.37023	0.38908	1.71509
1999	 5	 3	22	2.33835	0.37882	1.69036
1999	 5	 3	23	2.30900	0.36897	1.66746
1999	 5	 3	24	2.28091	0.35948	1.64552
1999	 5	 4	 1	2.25311	0.35036	1.62389
1999	 5	 4	 2	2.22565	0.34157	1.60261
1999	 5	 4	 3	2.19893	0.33310	1.58192
1999	 5	 4	 4	2.17312	0.32493	1.56195
1999	 5	 4	 5	2.14741	0.31705	1.54213
1999	 5	 4	 6	2.11971	0.30944	1.52108
1999	 5	 4	 7	2.08749	0.30210	1.49708
1999	 5	 4	 8	2.04995	0.29500	1.46961
1999	 5	 4	 9	2.00809	0.28813	1.43932
1999	 5	 4	10	1.96215	0.28149	1.40637
1999	 5	 4	11	1.91232	0.27507	1.37090
1999	 5	 4	12	1.85807	0.26884	1.33253
1999	 5	 4	13	1.80046	0.26282	1.29198
1999	 5	 4	14	1.74074	0.25698	1.25008
1999	 5	 4	15	1.67979	0.25132	1.20741
1999	 5	 4	16	1.61925	0.24583	1.16507
1999	 5	 4	17	1.56042	0.24050	1.12394
1999	 5	 4	18	1.50371	0.23533	1.08427
1999	 5	 4	19	1.44953	0.23031	1.04635
1999	 5	 4	20	1.39834	0.22543	1.01047
1999	 5	 4	21	1.35089	0.22070	0.97715
1999	 5	 4	22	1.30733	0.21610	0.94647
1999	 5	 4	23	1.26694	0.21162	0.91796
1999	 5	 4	24	1.22906	0.20727	0.89116
1999	 5	 5	 1	1.19338	0.20304	0.86589
1999	 5	 5	 2	1.15952	0.19892	0.84186
1999	 5	 5	 3	1.12731	0.19491	0.81897
1999	 5	 5	 4	1.09654	0.19101	0.79709
1999	 5	 5	 5	1.06697	0.18721	0.77604
1999	 5	 5	 6	1.03790	0.18350	0.75536
1999	 5	 5	 7	1.00860	0.17990	0.73456
