YY	MM	DD	HH	"1"	"2"	tot_average
1999	 5	 7	 7	0.06538	0.06541	0.06539
1999	 5	 7	 8	0.05877	0.05152	0.05637
1999	 5	 7	 9	0.06389	0.05098	0.05962
1999	 5	 7	10	0.07410	0.05318	0.06718
1999	 5	 7	11	0.07643	0.05883	0.07061
1999	 5	 7	12	0.06304	0.05331	0.05983
1999	 5	 7	13	0.09331	0.07015	0.08565
1999	 5	 7	14	0.07912	0.06030	0.07290
1999	 5	 7	15	0.05828	0.04512	0.05393
1999	 5	 7	16	0.05076	0.03819	0.04660
1999	 5	 7	17	0.03368	0.02593	0.03112
1999	 5	 7	18	0.01521	0.01162	0.01402
1999	 5	 7	19	0.00006	0.00005	0.00006
1999	 5	 7	20	0.00000	0.00000	0.00000
1999	 5	 7	21	0.00000	0.00000	0.00000
1999	 5	 7	22	0.00000	0.00000	0.00000
1999	 5	 7	23	0.00000	0.00000	0.00000
1999	 5	 7	24	0.00000	0.00000	0.00000
1999	 5	 8	 1	0.00000	0.00000	0.00000
1999	 5	 8	 2	0.00000	0.00000	0.00000
1999	 5	 8	 3	0.00000	0.00000	0.00000
1999	 5	 8	 4	0.00000	0.00000	0.00000
1999	 5	 8	 5	0.00105	0.00093	0.00101
1999	 5	 8	 6	0.00001	0.00000	0.00001
1999	 5	 8	 7	0.00288	0.00232	0.00269
1999	 5	 8	 8	0.00421	0.00313	0.00385
1999	 5	 8	 9	0.01564	0.01181	0.01438
1999	 5	 8	10	0.02904	0.02149	0.02655
1999	 5	 8	11	0.01955	0.01453	0.01789
1999	 5	 8	12	0.01837	0.01302	0.01660
1999	 5	 8	13	0.02682	0.01933	0.02435
1999	 5	 8	14	0.02728	0.02071	0.02511
1999	 5	 8	15	0.01662	0.01235	0.01521
1999	 5	 8	16	0.00340	0.00299	0.00327
1999	 5	 8	17	0.00015	0.00009	0.00013
1999	 5	 8	18	0.00000	0.00000	0.00000
1999	 5	 8	19	0.00000	0.00000	0.00000
1999	 5	 8	20	0.00000	0.00000	0.00000
1999	 5	 8	21	0.00369	0.00494	0.00410
1999	 5	 8	22	0.01488	0.01545	0.01507
1999	 5	 8	23	0.02089	0.02276	0.02151
1999	 5	 8	24	0.02211	0.02428	0.02283
1999	 5	 9	 1	0.02443	0.02743	0.02542
1999	 5	 9	 2	0.02883	0.03194	0.02986
1999	 5	 9	 3	0.03109	0.03385	0.03200
1999	 5	 9	 4	0.03617	0.03779	0.03670
1999	 5	 9	 5	0.07022	0.07345	0.07129
1999	 5	 9	 6	0.10359	0.11208	0.10640
1999	 5	 9	 7	0.14295	0.13980	0.14191
1999	 5	 9	 8	0.16370	0.15747	0.16164
1999	 5	 9	 9	0.17053	0.16487	0.16866
1999	 5	 9	10	0.17253	0.17042	0.17183
1999	 5	 9	11	0.18710	0.18043	0.18489
1999	 5	 9	12	0.18523	0.18170	0.18406
1999	 5	 9	13	0.17114	0.16654	0.16962
1999	 5	 9	14	0.17297	0.17117	0.17237
1999	 5	 9	15	0.14143	0.14266	0.14183
1999	 5	 9	16	0.12245	0.12607	0.12365
1999	 5	 9	17	0.08688	0.09091	0.08821
1999	 5	 9	18	0.05533	0.06273	0.05778
1999	 5	 9	19	0.03546	0.04704	0.03929
1999	 5	 9	20	0.01929	0.03235	0.02361
1999	 5	 9	21	0.02445	0.03328	0.02737
1999	 5	 9	22	0.03268	0.04186	0.03572
1999	 5	 9	23	0.03719	0.04549	0.03993
1999	 5	 9	24	0.03396	0.04283	0.03689
1999	 5	10	 1	0.03797	0.04661	0.04082
1999	 5	10	 2	0.04382	0.05243	0.04667
1999	 5	10	 3	0.04775	0.05539	0.05027
1999	 5	10	 4	0.05906	0.06479	0.06095
1999	 5	10	 5	0.12936	0.13825	0.13230
1999	 5	10	 6	0.18373	0.20532	0.19087
1999	 5	10	 7	0.22465	0.23207	0.22710
1999	 5	10	 8	0.28069	0.27757	0.27966
1999	 5	10	 9	0.27746	0.26710	0.27404
1999	 5	10	10	0.16459	0.13587	0.15509
1999	 5	10	11	0.16166	0.13560	0.15304
1999	 5	10	12	0.16061	0.13179	0.15108
1999	 5	10	13	0.14307	0.11667	0.13434
1999	 5	10	14	0.11045	0.08639	0.10249
1999	 5	10	15	0.07013	0.05538	0.06525
1999	 5	10	16	0.05646	0.04168	0.05157
1999	 5	10	17	0.05158	0.03846	0.04724
1999	 5	10	18	0.02105	0.01664	0.01959
1999	 5	10	19	0.00000	0.00000	0.00000
1999	 5	10	20	0.00000	0.00000	0.00000
1999	 5	10	21	0.00145	0.00222	0.00170
1999	 5	10	22	0.01135	0.01635	0.01300
1999	 5	10	23	0.02294	0.02601	0.02396
1999	 5	10	24	0.03379	0.03628	0.03461
1999	 5	11	 1	0.04380	0.04672	0.04477
1999	 5	11	 2	0.04404	0.04759	0.04522
1999	 5	11	 3	0.02382	0.02919	0.02560
1999	 5	11	 4	0.03005	0.03496	0.03167
1999	 5	11	 5	0.06907	0.07520	0.07110
1999	 5	11	 6	0.08633	0.10262	0.09172
1999	 5	11	 7	0.11001	0.10976	0.10993
1999	 5	11	 8	0.12585	0.12169	0.12447
1999	 5	11	 9	0.09378	0.08515	0.09092
1999	 5	11	10	0.10508	0.09985	0.10335
1999	 5	11	11	0.08495	0.08123	0.08372
1999	 5	11	12	0.09568	0.09086	0.09409
1999	 5	11	13	0.07855	0.07399	0.07704
1999	 5	11	14	0.08090	0.07306	0.07831
1999	 5	11	15	0.08711	0.07391	0.08275
1999	 5	11	16	0.04123	0.03513	0.03921
1999	 5	11	17	0.01654	0.01406	0.01572
1999	 5	11	18	0.00672	0.00588	0.00644
1999	 5	11	19	0.00000	0.00000	0.00000
1999	 5	11	20	0.00000	0.00000	0.00000
1999	 5	11	21	0.00000	0.00000	0.00000
1999	 5	11	22	0.00000	0.00000	0.00000
1999	 5	11	23	0.00221	0.00364	0.00268
1999	 5	11	24	0.01258	0.01698	0.01404
1999	 5	12	 1	0.01795	0.02275	0.01954
1999	 5	12	 2	0.02139	0.02534	0.02270
1999	 5	12	 3	0.03301	0.03643	0.03414
1999	 5	12	 4	0.01811	0.02110	0.01910
1999	 5	12	 5	0.05119	0.05397	0.05211
1999	 5	12	 6	0.04832	0.05151	0.04938
1999	 5	12	 7	0.04633	0.04330	0.04533
1999	 5	12	 8	0.05936	0.05063	0.05648
1999	 5	12	 9	0.10405	0.09317	0.10045
1999	 5	12	10	0.12825	0.11346	0.12336
1999	 5	12	11	0.11806	0.10832	0.11484
1999	 5	12	12	0.11618	0.10741	0.11328
1999	 5	12	13	0.11053	0.10352	0.10821
1999	 5	12	14	0.06121	0.05954	0.06066
1999	 5	12	15	0.03283	0.02929	0.03166
1999	 5	12	16	0.02804	0.02517	0.02709
1999	 5	12	17	0.02088	0.01886	0.02021
1999	 5	12	18	0.00685	0.00683	0.00684
1999	 5	12	19	0.00000	0.00000	0.00000
1999	 5	12	20	0.00000	0.00000	0.00000
1999	 5	12	21	0.00000	0.00000	0.00000
1999	 5	12	22	0.00000	0.00000	0.00000
1999	 5	12	23	0.00593	0.00873	0.00686
1999	 5	12	24	0.00370	0.00561	0.00433
1999	 5	13	 1	0.00746	0.01099	0.00863
1999	 5	13	 2	0.01851	0.02275	0.01991
1999	 5	13	 3	0.04107	0.04541	0.04251
1999	 5	13	 4	0.04562	0.04891	0.04670
1999	 5	13	 5	0.08982	0.10211	0.09389
1999	 5	13	 6	0.11787	0.14755	0.12769
1999	 5	13	 7	0.12196	0.14401	0.12925
1999	 5	13	 8	0.12614	0.12944	0.12723
1999	 5	13	 9	0.12382	0.12244	0.12336
1999	 5	13	10	0.11948	0.11239	0.11713
1999	 5	13	11	0.07967	0.06958	0.07633
1999	 5	13	12	0.07643	0.07132	0.07474
1999	 5	13	13	0.09058	0.08628	0.08916
1999	 5	13	14	0.07776	0.07399	0.07652
1999	 5	13	15	0.06429	0.06436	0.06431
1999	 5	13	16	0.05956	0.06022	0.05978
1999	 5	13	17	0.04191	0.03903	0.04096
1999	 5	13	18	0.01802	0.01469	0.01692
1999	 5	13	19	0.00141	0.00145	0.00142
1999	 5	13	20	0.00000	0.00000	0.00000
1999	 5	13	21	0.00000	0.00000	0.00000
1999	 5	13	22	0.01431	0.01790	0.01550
1999	 5	13	23	0.01682	0.02243	0.01867
1999	 5	13	24	0.01089	0.01648	0.01274
1999	 5	14	 1	0.01469	0.01960	0.01631
1999	 5	14	 2	0.02512	0.03225	0.02748
1999	 5	14	 3	0.01678	0.02295	0.01882
1999	 5	14	 4	0.02135	0.02583	0.02283
1999	 5	14	 5	0.03559	0.04052	0.03722
1999	 5	14	 6	0.06736	0.08075	0.07179
1999	 5	14	 7	0.09841	0.09972	0.09885
1999	 5	14	 8	0.09142	0.08819	0.09035
1999	 5	14	 9	0.07494	0.06949	0.07314
1999	 5	14	10	0.06507	0.05674	0.06231
1999	 5	14	11	0.08403	0.07581	0.08131
1999	 5	14	12	0.11247	0.11116	0.11204
1999	 5	14	13	0.08209	0.08356	0.08258
1999	 5	14	14	0.04148	0.04416	0.04237
1999	 5	14	15	0.02334	0.02334	0.02334
1999	 5	14	16	0.03130	0.03060	0.03107
1999	 5	14	17	0.02795	0.02778	0.02789
1999	 5	14	18	0.01412	0.01283	0.01369
1999	 5	14	19	0.00045	0.00059	0.00050
1999	 5	14	20	0.00000	0.00000	0.00000
1999	 5	14	21	0.00000	0.00000	0.00000
1999	 5	14	22	0.00000	0.00000	0.00000
1999	 5	14	23	0.00000	0.00000	0.00000
1999	 5	14	24	0.00000	0.00000	0.00000
1999	 5	15	 1	0.00000	0.00000	0.00000
1999	 5	15	 2	0.00715	0.01002	0.00810
1999	 5	15	 3	0.02111	0.02277	0.02166
1999	 5	15	 4	0.02981	0.03003	0.02988
1999	 5	15	 5	0.03114	0.03896	0.03373
1999	 5	15	 6	0.05329	0.05856	0.05503
1999	 5	15	 7	0.04847	0.05315	0.05002
1999	 5	15	 8	0.04131	0.04260	0.04173
1999	 5	15	 9	0.02251	0.02194	0.02233
1999	 5	15	10	0.01419	0.01369	0.01403
1999	 5	15	11	0.03404	0.03327	0.03378
1999	 5	15	12	0.05855	0.06218	0.05975
1999	 5	15	13	0.06404	0.06792	0.06533
1999	 5	15	14	0.05378	0.05504	0.05420
1999	 5	15	15	0.04778	0.05112	0.04888
1999	 5	15	16	0.03102	0.03397	0.03199
1999	 5	15	17	0.02155	0.02038	0.02116
1999	 5	15	18	0.01038	0.00920	0.00999
1999	 5	15	19	0.00090	0.00098	0.00092
1999	 5	15	20	0.00000	0.00000	0.00000
1999	 5	15	21	0.00000	0.00000	0.00000
1999	 5	15	22	0.00000	0.00000	0.00000
1999	 5	15	23	0.00000	0.00000	0.00000
1999	 5	15	24	0.01020	0.00981	0.01007
1999	 5	16	 1	0.02238	0.02177	0.02218
1999	 5	16	 2	0.02576	0.02478	0.02544
1999	 5	16	 3	0.02618	0.02484	0.02574
1999	 5	16	 4	0.01415	0.01342	0.01391
1999	 5	16	 5	0.01578	0.01619	0.01592
1999	 5	16	 6	0.00947	0.01060	0.00984
1999	 5	16	 7	0.03997	0.03902	0.03966
1999	 5	16	 8	0.05413	0.05084	0.05304
1999	 5	16	 9	0.06374	0.05944	0.06232
1999	 5	16	10	0.07268	0.06717	0.07086
1999	 5	16	11	0.10155	0.09882	0.10065
1999	 5	16	12	0.07914	0.07919	0.07916
1999	 5	16	13	0.07205	0.06854	0.07089
1999	 5	16	14	0.06750	0.06492	0.06665
1999	 5	16	15	0.06733	0.06877	0.06781
1999	 5	16	16	0.04961	0.05168	0.05029
1999	 5	16	17	0.05433	0.05881	0.05581
1999	 5	16	18	0.03363	0.03754	0.03492
1999	 5	16	19	0.03119	0.03987	0.03406
1999	 5	16	20	0.02568	0.04651	0.03257
1999	 5	16	21	0.02663	0.03167	0.02830
1999	 5	16	22	0.02540	0.02968	0.02682
1999	 5	16	23	0.02553	0.02989	0.02697
1999	 5	16	24	0.02436	0.02868	0.02579
1999	 5	17	 1	0.02813	0.03258	0.02960
1999	 5	17	 2	0.02395	0.02807	0.02531
1999	 5	17	 3	0.02873	0.03345	0.03029
1999	 5	17	 4	0.03890	0.04211	0.03996
1999	 5	17	 5	0.10787	0.11321	0.10964
1999	 5	17	 6	0.14356	0.15807	0.14836
1999	 5	17	 7	0.18489	0.19524	0.18831
1999	 5	17	 8	0.19789	0.19625	0.19735
1999	 5	17	 9	0.14466	0.13946	0.14294
1999	 5	17	10	0.14956	0.13987	0.14635
1999	 5	17	11	0.16440	0.15666	0.16184
1999	 5	17	12	0.14171	0.14059	0.14134
1999	 5	17	13	0.15707	0.15473	0.15630
1999	 5	17	14	0.17019	0.16946	0.16995
1999	 5	17	15	0.16143	0.16347	0.16210
1999	 5	17	16	0.14098	0.14850	0.14347
1999	 5	17	17	0.12169	0.13068	0.12466
1999	 5	17	18	0.09883	0.11141	0.10299
1999	 5	17	19	0.08860	0.10727	0.09478
1999	 5	17	20	0.05853	0.08425	0.06704
1999	 5	17	21	0.04310	0.04596	0.04405
1999	 5	17	22	0.04506	0.04781	0.04597
1999	 5	17	23	0.04519	0.04952	0.04662
1999	 5	17	24	0.04416	0.05043	0.04623
1999	 5	18	 1	0.04924	0.05559	0.05134
1999	 5	18	 2	0.05091	0.05743	0.05306
1999	 5	18	 3	0.05183	0.05826	0.05396
1999	 5	18	 4	0.07563	0.07771	0.07632
1999	 5	18	 5	0.17729	0.18836	0.18095
1999	 5	18	 6	0.22805	0.24682	0.23426
1999	 5	18	 7	0.26888	0.27538	0.27103
1999	 5	18	 8	0.26971	0.26419	0.26789
1999	 5	18	 9	0.24182	0.23136	0.23836
1999	 5	18	10	0.23265	0.22471	0.23003
1999	 5	18	11	0.24090	0.23160	0.23782
1999	 5	18	12	0.25087	0.24208	0.24797
1999	 5	18	13	0.25645	0.25343	0.25545
1999	 5	18	14	0.21917	0.21889	0.21907
1999	 5	18	15	0.13214	0.12435	0.12957
1999	 5	18	16	0.10833	0.10630	0.10766
1999	 5	18	17	0.09632	0.10019	0.09760
1999	 5	18	18	0.06205	0.06705	0.06370
1999	 5	18	19	0.05220	0.06274	0.05568
1999	 5	18	20	0.03156	0.04813	0.03704
1999	 5	18	21	0.02379	0.02819	0.02524
1999	 5	18	22	0.03218	0.03456	0.03297
1999	 5	18	23	0.03813	0.03957	0.03860
1999	 5	18	24	0.05019	0.04902	0.04980
1999	 5	19	 1	0.05426	0.05374	0.05408
1999	 5	19	 2	0.06067	0.05857	0.05998
1999	 5	19	 3	0.06791	0.06416	0.06667
1999	 5	19	 4	0.07853	0.07267	0.07659
1999	 5	19	 5	0.16724	0.16953	0.16800
1999	 5	19	 6	0.21827	0.22357	0.22002
1999	 5	19	 7	0.24203	0.23888	0.24099
1999	 5	19	 8	0.25611	0.24743	0.25324
1999	 5	19	 9	0.26811	0.25496	0.26376
1999	 5	19	10	0.30579	0.29209	0.30126
1999	 5	19	11	0.31873	0.30571	0.31443
1999	 5	19	12	0.32137	0.31009	0.31764
1999	 5	19	13	0.28905	0.27690	0.28503
1999	 5	19	14	0.25105	0.24363	0.24859
1999	 5	19	15	0.21451	0.21552	0.21484
1999	 5	19	16	0.13720	0.14392	0.13942
1999	 5	19	17	0.08040	0.08874	0.08316
1999	 5	19	18	0.09173	0.10825	0.09719
1999	 5	19	19	0.09738	0.11963	0.10474
1999	 5	19	20	0.07310	0.09564	0.08055
1999	 5	19	21	0.03624	0.04058	0.03767
1999	 5	19	22	0.03806	0.04465	0.04024
1999	 5	19	23	0.04600	0.05082	0.04759
1999	 5	19	24	0.04580	0.05156	0.04770
1999	 5	20	 1	0.04813	0.05632	0.05084
1999	 5	20	 2	0.04747	0.05577	0.05022
1999	 5	20	 3	0.03900	0.04760	0.04185
1999	 5	20	 4	0.04422	0.04955	0.04598
1999	 5	20	 5	0.09924	0.11230	0.10356
1999	 5	20	 6	0.14587	0.16128	0.15097
1999	 5	20	 7	0.20150	0.19580	0.19962
1999	 5	20	 8	0.21883	0.20427	0.21401
1999	 5	20	 9	0.25842	0.23348	0.25017
1999	 5	20	10	0.25360	0.22281	0.24342
1999	 5	20	11	0.24470	0.22075	0.23678
1999	 5	20	12	0.28399	0.25955	0.27591
1999	 5	20	13	0.25273	0.24221	0.24925
1999	 5	20	14	0.16414	0.15553	0.16130
1999	 5	20	15	0.08090	0.07197	0.07795
1999	 5	20	16	0.08279	0.07681	0.08081
1999	 5	20	17	0.05083	0.04726	0.04965
1999	 5	20	18	0.01483	0.01296	0.01421
1999	 5	20	19	0.00000	0.00000	0.00000
1999	 5	20	20	0.00000	0.00000	0.00000
1999	 5	20	21	0.00000	0.00000	0.00000
1999	 5	20	22	0.00000	0.00000	0.00000
1999	 5	20	23	0.00000	0.00000	0.00000
1999	 5	20	24	0.00000	0.00000	0.00000
1999	 5	21	 1	0.00000	0.00000	0.00000
1999	 5	21	 2	0.00000	0.00000	0.00000
1999	 5	21	 3	0.00000	0.00000	0.00000
1999	 5	21	 4	0.00000	0.00000	0.00000
1999	 5	21	 5	0.00000	0.00000	0.00000
1999	 5	21	 6	0.00000	0.00000	0.00000
1999	 5	21	 7	0.00000	0.00000	0.00000
1999	 5	21	 8	0.00000	0.00000	0.00000
1999	 5	21	 9	0.00009	0.00005	0.00007
1999	 5	21	10	0.00339	0.00235	0.00304
1999	 5	21	11	0.00971	0.00742	0.00896
1999	 5	21	12	0.01158	0.00960	0.01093
1999	 5	21	13	0.01093	0.00906	0.01031
1999	 5	21	14	0.00693	0.00616	0.00668
1999	 5	21	15	0.00043	0.00054	0.00046
1999	 5	21	16	0.00000	0.00000	0.00000
1999	 5	21	17	0.00000	0.00000	0.00000
1999	 5	21	18	0.00000	0.00000	0.00000
1999	 5	21	19	0.00000	0.00000	0.00000
1999	 5	21	20	0.00000	0.00000	0.00000
1999	 5	21	21	0.00000	0.00000	0.00000
1999	 5	21	22	0.00000	0.00000	0.00000
1999	 5	21	23	0.00000	0.00000	0.00000
1999	 5	21	24	0.00000	0.00000	0.00000
1999	 5	22	 1	0.00000	0.00000	0.00000
1999	 5	22	 2	0.00000	0.00000	0.00000
1999	 5	22	 3	0.00000	0.00000	0.00000
1999	 5	22	 4	0.00000	0.00000	0.00000
1999	 5	22	 5	0.00338	0.00271	0.00316
1999	 5	22	 6	0.00549	0.00233	0.00444
1999	 5	22	 7	0.02219	0.01926	0.02122
1999	 5	22	 8	0.02822	0.02363	0.02670
1999	 5	22	 9	0.04209	0.03413	0.03946
1999	 5	22	10	0.03495	0.02770	0.03255
1999	 5	22	11	0.03933	0.03314	0.03728
1999	 5	22	12	0.03388	0.02525	0.03103
1999	 5	22	13	0.03590	0.02729	0.03305
1999	 5	22	14	0.03448	0.02638	0.03180
1999	 5	22	15	0.01208	0.01155	0.01191
1999	 5	22	16	0.00142	0.00159	0.00148
1999	 5	22	17	0.00000	0.00000	0.00000
1999	 5	22	18	0.00000	0.00000	0.00000
1999	 5	22	19	0.00000	0.00000	0.00000
1999	 5	22	20	0.00000	0.00000	0.00000
1999	 5	22	21	0.00000	0.00000	0.00000
1999	 5	22	22	0.00000	0.00000	0.00000
1999	 5	22	23	0.01485	0.01685	0.01551
1999	 5	22	24	0.03184	0.03404	0.03257
1999	 5	23	 1	0.03879	0.04122	0.03959
1999	 5	23	 2	0.03998	0.04231	0.04075
1999	 5	23	 3	0.03946	0.04179	0.04023
1999	 5	23	 4	0.03978	0.04226	0.04060
1999	 5	23	 5	0.07893	0.09380	0.08384
1999	 5	23	 6	0.07363	0.09031	0.07915
1999	 5	23	 7	0.09903	0.10768	0.10189
1999	 5	23	 8	0.12141	0.12488	0.12256
1999	 5	23	 9	0.13402	0.13303	0.13369
1999	 5	23	10	0.13332	0.12792	0.13153
