YY	MM	DD	HH	"1"	"2"	tot_average
Drainspeicher in mm je Zone soil_model
1999	 5	 7	 9	216.04784	133.25394	188.66887
1999	 5	 7	10	216.01810	133.23166	188.64159
1999	 5	 7	11	215.98830	133.20934	188.61426
1999	 5	 7	12	215.95850	133.18704	188.58694
1999	 5	 7	13	215.92868	133.16472	188.55960
1999	 5	 7	14	215.90213	133.14232	188.53442
1999	 5	 7	15	215.88899	133.11984	188.51819
1999	 5	 7	16	215.91437	133.09741	188.52777
1999	 5	 7	17	215.88763	133.07495	188.50244
1999	 5	 7	18	215.85767	133.05241	188.47493
1999	 5	 7	19	215.83893	133.02983	188.45493
1999	 5	 7	20	215.91441	133.00717	188.49796
1999	 5	 7	21	215.95389	132.98444	188.51686
1999	 5	 7	22	215.99837	132.96161	188.53908
1999	 5	 7	23	215.96819	132.93867	188.51129
1999	 5	 7	24	215.93797	132.91568	188.48347
1999	 5	 8	 1	215.90775	132.89264	188.45561
1999	 5	 8	 2	215.87749	132.86966	188.42776
1999	 5	 8	 3	215.86798	132.84662	188.41377
1999	 5	 8	 4	215.83781	132.82352	188.38596
1999	 5	 8	 5	215.80765	132.80037	188.35811
1999	 5	 8	 6	216.59743	132.77718	188.87904
1999	 5	 8	 7	217.11380	132.75510	189.21736
1999	 5	 8	 8	218.68484	132.95462	190.33487
1999	 5	 8	 9	218.78668	133.05136	190.43501
1999	 5	 8	10	218.71292	133.02376	190.37651
1999	 5	 8	11	218.71622	133.05518	190.38911
1999	 5	 8	12	218.65964	133.02707	190.34195
1999	 5	 8	13	218.60924	132.99902	190.29893
1999	 5	 8	14	218.56364	132.97099	190.25916
1999	 5	 8	15	218.52124	132.94302	190.22153
1999	 5	 8	16	218.48105	132.91512	190.18539
1999	 5	 8	17	218.44290	132.88728	190.15065
1999	 5	 8	18	218.44623	132.90697	190.15939
1999	 5	 8	19	218.40991	132.87877	190.12576
1999	 5	 8	20	218.37488	132.85066	190.09302
1999	 5	 8	21	218.34064	132.82274	190.06087
1999	 5	 8	22	218.30681	132.79491	190.02902
1999	 5	 8	23	218.27327	132.76727	189.99744
1999	 5	 8	24	218.24040	132.73993	189.96638
1999	 5	 9	 1	218.20782	132.71265	189.93556
1999	 5	 9	 2	218.17543	132.68546	189.90489
1999	 5	 9	 3	218.14317	132.65833	189.87433
1999	 5	 9	 4	218.11110	132.63129	189.84392
1999	 5	 9	 5	218.07907	132.60440	189.81360
1999	 5	 9	 6	218.04710	132.57758	189.78333
1999	 5	 9	 7	218.01518	132.55081	189.75311
1999	 5	 9	 8	217.98332	132.52419	189.72299
1999	 5	 9	 9	217.95155	132.49767	189.69295
1999	 5	 9	10	217.91983	132.47121	189.66296
1999	 5	 9	11	217.88815	132.44481	189.63304
1999	 5	 9	12	217.85658	132.41846	189.60320
1999	 5	 9	13	217.82506	132.39218	189.57339
1999	 5	 9	14	217.79359	132.36594	189.54367
1999	 5	 9	15	217.76222	132.33977	189.51401
1999	 5	 9	16	217.73094	132.31364	189.48444
1999	 5	 9	17	217.69971	132.28757	189.45491
1999	 5	 9	18	217.66852	132.26164	189.42546
1999	 5	 9	19	217.63737	132.23578	189.39606
1999	 5	 9	20	217.60628	132.21005	189.36674
1999	 5	 9	21	217.57523	132.18439	189.33748
1999	 5	 9	22	217.54427	132.15878	189.30827
1999	 5	 9	23	217.51335	132.13321	189.27913
1999	 5	 9	24	217.48248	132.10767	189.25003
1999	 5	10	 1	217.45164	132.08218	189.22096
1999	 5	10	 2	217.42087	132.05673	189.19194
1999	 5	10	 3	217.39015	132.03133	189.16298
1999	 5	10	 4	217.35951	132.00595	189.13408
1999	 5	10	 5	217.32895	131.98062	189.10526
1999	 5	10	 6	217.29845	131.95532	189.07646
1999	 5	10	 7	217.26799	131.93005	189.04773
1999	 5	10	 8	217.23761	131.90483	189.01906
1999	 5	10	 9	217.22092	131.87994	188.99965
1999	 5	10	10	217.20375	131.85483	188.97986
1999	 5	10	11	217.19072	131.82974	188.96283
1999	 5	10	12	217.16042	131.80458	188.93423
1999	 5	10	13	217.13014	131.77943	188.90565
1999	 5	10	14	217.09991	131.75432	188.87712
1999	 5	10	15	217.06972	131.72923	188.84862
1999	 5	10	16	217.03958	131.70419	188.82016
1999	 5	10	17	217.00957	131.67917	188.79179
1999	 5	10	18	216.97960	131.65416	188.76347
1999	 5	10	19	216.94969	131.62920	188.73520
1999	 5	10	20	216.91985	131.60428	188.70699
1999	 5	10	21	216.89011	131.57945	188.67886
1999	 5	10	22	216.86046	131.55466	188.65082
1999	 5	10	23	216.83087	131.52989	188.62283
1999	 5	10	24	216.80135	131.50514	188.59488
