YY	MM	DD	HH	"1"	"2"	tot_average
1999	 5	 9	16	3.980	2.825	3.598
1999	 5	 9	17	3.087	2.504	2.894
1999	 5	 9	18	1.561	1.517	1.547
1999	 5	 9	19	0.635	0.695	0.655
1999	 5	 9	20	1.067	1.246	1.126
1999	 5	 9	21	1.215	1.426	1.285
1999	 5	 9	22	1.617	1.974	1.735
1999	 5	 9	23	2.261	2.800	2.439
1999	 5	 9	24	1.668	2.165	1.832
1999	 5	10	 1	1.825	2.324	1.990
1999	 5	10	 2	1.939	2.463	2.112
1999	 5	10	 3	2.324	2.830	2.491
1999	 5	10	 4	2.318	2.837	2.490
1999	 5	10	 5	3.084	3.772	3.312
1999	 5	10	 6	3.221	3.747	3.395
1999	 5	10	 7	3.343	3.797	3.493
1999	 5	10	 8	5.770	4.767	5.438
1999	 5	10	 9	5.717	4.420	5.288
1999	 5	10	10	5.465	4.395	5.111
1999	 5	10	11	6.304	5.041	5.886
1999	 5	10	12	6.468	5.552	6.165
1999	 5	10	13	6.033	5.425	5.832
1999	 5	10	14	5.274	5.168	5.239
1999	 5	10	15	4.101	4.080	4.094
1999	 5	10	16	3.301	4.028	3.542
1999	 5	10	17	2.911	3.747	3.188
1999	 5	10	18	2.563	3.292	2.804
1999	 5	10	19	6.082	3.939	5.373
1999	 5	10	20	4.450	4.121	4.341
1999	 5	10	21	2.803	3.403	3.001
1999	 5	10	22	3.117	3.804	3.344
1999	 5	10	23	4.996	5.046	5.013
1999	 5	10	24	5.961	5.850	5.924
1999	 5	11	 1	5.195	5.615	5.334
1999	 5	11	 2	4.358	4.737	4.483
1999	 5	11	 3	2.909	3.577	3.130
1999	 5	11	 4	3.049	3.731	3.274
1999	 5	11	 5	4.044	4.022	4.037
1999	 5	11	 6	4.214	4.170	4.199
1999	 5	11	 7	5.911	3.918	5.252
1999	 5	11	 8	6.277	3.592	5.389
1999	 5	11	 9	6.301	4.267	5.628
1999	 5	11	10	7.504	4.665	6.565
1999	 5	11	11	7.270	4.890	6.483
1999	 5	11	12	6.534	4.230	5.772
1999	 5	11	13	6.558	4.400	5.844
1999	 5	11	14	4.118	3.087	3.777
1999	 5	11	15	3.458	3.275	3.397
1999	 5	11	16	4.128	3.760	4.006
1999	 5	11	17	3.347	3.224	3.306
1999	 5	11	18	3.330	3.085	3.249
1999	 5	11	19	5.025	4.117	4.724
1999	 5	11	20	3.371	3.126	3.290
1999	 5	11	21	2.655	3.411	2.905
1999	 5	11	22	3.118	3.986	3.405
1999	 5	11	23	1.719	2.346	1.927
1999	 5	11	24	2.377	2.843	2.531
1999	 5	12	 1	2.109	2.555	2.256
1999	 5	12	 2	2.790	3.214	2.930
1999	 5	12	 3	3.303	3.848	3.483
1999	 5	12	 4	3.324	3.895	3.513
1999	 5	12	 5	2.959	3.581	3.165
1999	 5	12	 6	2.920	3.489	3.108
1999	 5	12	 7	5.205	4.355	4.924
1999	 5	12	 8	6.519	4.684	5.912
1999	 5	12	 9	6.477	4.308	5.759
1999	 5	12	10	6.495	4.514	5.840
1999	 5	12	11	5.849	3.857	5.190
1999	 5	12	12	5.833	3.887	5.189
1999	 5	12	13	5.480	3.711	4.895
1999	 5	12	14	5.465	3.497	4.814
1999	 5	12	15	4.549	3.209	4.105
1999	 5	12	16	3.127	2.283	2.847
1999	 5	12	17	1.898	1.383	1.728
1999	 5	12	18	2.210	1.642	2.022
1999	 5	12	19	1.382	1.599	1.454
1999	 5	12	20	3.716	2.306	3.250
1999	 5	12	21	2.922	2.886	2.910
1999	 5	12	22	2.618	3.140	2.790
1999	 5	12	23	2.737	3.231	2.901
1999	 5	12	24	2.888	3.458	3.076
1999	 5	13	 1	2.362	2.706	2.476
1999	 5	13	 2	2.482	2.922	2.628
1999	 5	13	 3	2.248	2.562	2.352
1999	 5	13	 4	2.278	2.569	2.374
1999	 5	13	 5	2.154	2.498	2.267
1999	 5	13	 6	2.282	2.637	2.399
1999	 5	13	 7	2.151	2.630	2.309
1999	 5	13	 8	5.187	4.587	4.989
1999	 5	13	 9	8.160	5.357	7.233
1999	 5	13	10	7.388	5.487	6.760
1999	 5	13	11	7.756	5.349	6.960
1999	 5	13	12	9.270	5.967	8.177
1999	 5	13	13	9.430	5.897	8.261
1999	 5	13	14	9.952	6.536	8.822
1999	 5	13	15	10.438	6.503	9.137
1999	 5	13	16	9.005	5.987	8.007
1999	 5	13	17	5.904	4.728	5.515
1999	 5	13	18	3.784	4.049	3.872
1999	 5	13	19	3.475	3.725	3.558
1999	 5	13	20	3.672	3.033	3.461
1999	 5	13	21	1.764	2.401	1.974
1999	 5	13	22	2.606	2.806	2.672
1999	 5	13	23	1.341	1.705	1.462
1999	 5	13	24	0.890	1.277	1.018
1999	 5	14	 1	1.760	2.256	1.924
1999	 5	14	 2	1.178	1.718	1.357
1999	 5	14	 3	0.958	1.303	1.072
1999	 5	14	 4	1.527	1.751	1.601
1999	 5	14	 5	1.723	1.976	1.806
1999	 5	14	 6	2.201	2.538	2.313
1999	 5	14	 7	2.439	2.128	2.336
1999	 5	14	 8	4.036	2.677	3.587
1999	 5	14	 9	3.887	2.449	3.411
1999	 5	14	10	4.028	2.990	3.685
1999	 5	14	11	4.904	3.213	4.345
1999	 5	14	12	5.670	3.373	4.911
1999	 5	14	13	5.885	3.399	5.063
1999	 5	14	14	7.995	4.315	6.778
1999	 5	14	15	6.566	3.827	5.660
1999	 5	14	16	5.817	3.392	5.015
1999	 5	14	17	5.576	3.570	4.913
1999	 5	14	18	3.872	3.270	3.673
1999	 5	14	19	2.353	2.946	2.549
1999	 5	14	20	5.094	3.397	4.533
1999	 5	14	21	3.533	3.443	3.503
1999	 5	14	22	2.719	3.358	2.930
1999	 5	14	23	3.189	3.787	3.387
1999	 5	14	24	2.774	3.297	2.947
1999	 5	15	 1	2.750	3.299	2.932
1999	 5	15	 2	2.596	3.053	2.747
1999	 5	15	 3	3.764	3.699	3.742
1999	 5	15	 4	5.977	4.689	5.551
1999	 5	15	 5	5.290	4.223	4.937
1999	 5	15	 6	7.628	4.726	6.669
1999	 5	15	 7	6.094	4.227	5.477
1999	 5	15	 8	6.546	4.459	5.856
1999	 5	15	 9	8.756	5.690	7.742
1999	 5	15	10	9.376	5.520	8.101
1999	 5	15	11	10.569	5.972	9.049
1999	 5	15	12	11.453	6.138	9.695
1999	 5	15	13	11.595	6.641	9.957
1999	 5	15	14	11.540	6.999	10.039
1999	 5	15	15	10.869	6.354	9.376
1999	 5	15	16	10.886	6.212	9.340
1999	 5	15	17	8.697	6.129	7.848
1999	 5	15	18	8.443	6.735	7.878
1999	 5	15	19	7.425	5.878	6.913
1999	 5	15	20	6.047	5.370	5.823
1999	 5	15	21	8.126	5.931	7.400
1999	 5	15	22	8.967	5.710	7.890
1999	 5	15	23	8.429	5.780	7.553
1999	 5	15	24	8.980	5.880	7.955
1999	 5	16	 1	7.620	6.125	7.126
1999	 5	16	 2	7.823	6.021	7.227
1999	 5	16	 3	8.078	5.617	7.264
1999	 5	16	 4	9.030	6.181	8.088
1999	 5	16	 5	8.407	5.782	7.539
1999	 5	16	 6	8.091	5.906	7.368
1999	 5	16	 7	7.889	5.488	7.095
1999	 5	16	 8	7.067	4.926	6.359
1999	 5	16	 9	7.829	5.014	6.898
1999	 5	16	10	8.347	5.233	7.317
1999	 5	16	11	7.928	5.006	6.962
1999	 5	16	12	7.906	4.976	6.937
1999	 5	16	13	6.049	4.331	5.481
1999	 5	16	14	6.161	4.228	5.522
1999	 5	16	15	5.764	3.645	5.063
1999	 5	16	16	4.681	3.285	4.219
1999	 5	16	17	4.053	3.367	3.826
1999	 5	16	18	3.239	2.950	3.144
1999	 5	16	19	2.262	2.362	2.295
1999	 5	16	20	1.799	2.377	1.990
1999	 5	16	21	1.595	2.216	1.800
1999	 5	16	22	1.981	2.456	2.138
1999	 5	16	23	1.743	2.132	1.872
1999	 5	16	24	1.666	2.097	1.808
1999	 5	17	 1	1.883	2.362	2.041
1999	 5	17	 2	1.709	2.057	1.824
1999	 5	17	 3	1.966	2.403	2.111
1999	 5	17	 4	1.681	2.154	1.837
1999	 5	17	 5	2.758	3.003	2.839
1999	 5	17	 6	1.881	2.462	2.073
1999	 5	17	 7	2.754	3.216	2.907
1999	 5	17	 8	3.289	3.036	3.205
1999	 5	17	 9	4.587	3.316	4.167
1999	 5	17	10	5.308	3.986	4.871
1999	 5	17	11	5.801	4.432	5.348
1999	 5	17	12	6.231	4.126	5.535
1999	 5	17	13	6.368	4.783	5.844
1999	 5	17	14	6.668	4.911	6.087
1999	 5	17	15	6.135	4.616	5.632
1999	 5	17	16	7.448	4.944	6.620
1999	 5	17	17	6.405	5.047	5.956
1999	 5	17	18	5.269	4.495	5.013
1999	 5	17	19	4.528	4.176	4.411
1999	 5	17	20	3.232	3.750	3.403
1999	 5	17	21	4.119	4.295	4.177
1999	 5	17	22	4.606	4.668	4.626
1999	 5	17	23	3.980	4.582	4.179
1999	 5	17	24	3.266	4.345	3.623
1999	 5	18	 1	3.413	4.431	3.750
1999	 5	18	 2	3.467	4.496	3.807
1999	 5	18	 3	3.506	4.520	3.842
1999	 5	18	 4	3.577	4.617	3.921
1999	 5	18	 5	4.678	5.159	4.837
1999	 5	18	 6	4.856	5.129	4.946
1999	 5	18	 7	5.937	5.899	5.924
1999	 5	18	 8	8.131	6.211	7.496
1999	 5	18	 9	8.070	6.168	7.441
1999	 5	18	10	8.823	6.087	7.918
1999	 5	18	11	8.211	6.026	7.488
1999	 5	18	12	8.276	6.126	7.565
1999	 5	18	13	8.158	5.771	7.369
1999	 5	18	14	8.646	6.117	7.810
1999	 5	18	15	7.747	5.910	7.140
1999	 5	18	16	7.331	5.629	6.769
1999	 5	18	17	5.790	5.135	5.574
1999	 5	18	18	5.461	4.825	5.250
1999	 5	18	19	4.310	3.931	4.185
1999	 5	18	20	4.008	3.925	3.980
1999	 5	18	21	3.936	4.113	3.994
1999	 5	18	22	4.884	4.380	4.718
1999	 5	18	23	5.987	5.328	5.769
1999	 5	18	24	7.043	5.282	6.461
1999	 5	19	 1	6.572	5.608	6.253
1999	 5	19	 2	7.753	6.818	7.444
1999	 5	19	 3	7.925	7.418	7.757
1999	 5	19	 4	7.829	7.517	7.726
1999	 5	19	 5	7.802	7.522	7.710
1999	 5	19	 6	10.428	9.804	10.221
1999	 5	19	 7	12.788	11.810	12.465
1999	 5	19	 8	13.006	12.110	12.710
1999	 5	19	 9	12.119	10.962	11.736
1999	 5	19	10	12.496	11.811	12.269
1999	 5	19	11	11.757	11.115	11.545
1999	 5	19	12	12.003	11.275	11.762
1999	 5	19	13	11.705	11.210	11.541
1999	 5	19	14	11.050	10.137	10.748
1999	 5	19	15	8.896	8.225	8.674
1999	 5	19	16	8.759	7.966	8.497
1999	 5	19	17	6.950	6.932	6.944
1999	 5	19	18	7.415	8.038	7.621
1999	 5	19	19	7.940	8.527	8.134
1999	 5	19	20	8.129	8.514	8.256
1999	 5	19	21	6.788	7.674	7.081
1999	 5	19	22	4.233	5.471	4.643
1999	 5	19	23	5.041	5.626	5.235
1999	 5	19	24	4.405	4.863	4.557
1999	 5	20	 1	3.098	3.989	3.393
1999	 5	20	 2	2.763	3.463	2.994
1999	 5	20	 3	1.976	2.587	2.178
1999	 5	20	 4	2.125	2.664	2.303
1999	 5	20	 5	0.941	1.301	1.060
1999	 5	20	 6	1.400	1.731	1.509
1999	 5	20	 7	3.850	2.770	3.493
1999	 5	20	 8	3.652	2.732	3.348
1999	 5	20	 9	3.886	3.181	3.653
1999	 5	20	10	3.788	3.166	3.583
1999	 5	20	11	4.443	3.290	4.061
1999	 5	20	12	4.174	3.228	3.861
1999	 5	20	13	4.593	3.111	4.103
1999	 5	20	14	4.553	3.228	4.115
1999	 5	20	15	5.009	3.828	4.619
1999	 5	20	16	5.085	3.683	4.621
1999	 5	20	17	4.887	3.722	4.502
1999	 5	20	18	3.351	3.226	3.309
1999	 5	20	19	1.801	2.182	1.927
1999	 5	20	20	1.764	2.361	1.961
1999	 5	20	21	1.289	1.782	1.452
1999	 5	20	22	1.557	1.991	1.700
1999	 5	20	23	1.167	1.659	1.329
1999	 5	20	24	1.637	2.073	1.781
1999	 5	21	 1	1.706	2.330	1.912
1999	 5	21	 2	2.087	2.672	2.280
1999	 5	21	 3	3.261	3.490	3.336
1999	 5	21	 4	3.306	4.050	3.552
1999	 5	21	 5	5.568	5.242	5.460
1999	 5	21	 6	4.622	4.346	4.531
1999	 5	21	 7	4.815	4.474	4.702
1999	 5	21	 8	5.710	4.879	5.435
1999	 5	21	 9	6.800	5.939	6.516
1999	 5	21	10	4.949	5.227	5.041
1999	 5	21	11	5.077	4.519	4.893
1999	 5	21	12	4.905	3.940	4.586
1999	 5	21	13	4.239	3.317	3.934
1999	 5	21	14	4.700	3.368	4.260
1999	 5	21	15	3.771	2.565	3.373
1999	 5	21	16	2.027	1.969	2.008
1999	 5	21	17	2.247	1.882	2.126
1999	 5	21	18	2.024	2.032	2.027
1999	 5	21	19	2.075	2.640	2.262
1999	 5	21	20	2.611	2.800	2.674
1999	 5	21	21	1.348	1.800	1.497
1999	 5	21	22	1.571	1.988	1.709
1999	 5	21	23	2.705	2.788	2.732
1999	 5	21	24	1.755	2.135	1.881
1999	 5	22	 1	2.760	2.899	2.806
1999	 5	22	 2	1.885	2.184	1.984
1999	 5	22	 3	3.386	3.238	3.337
1999	 5	22	 4	2.534	2.727	2.598
1999	 5	22	 5	2.917	3.150	2.994
1999	 5	22	 6	2.875	2.733	2.828
1999	 5	22	 7	3.518	2.886	3.309
1999	 5	22	 8	3.672	3.247	3.532
1999	 5	22	 9	2.955	2.989	2.966
1999	 5	22	10	3.154	3.087	3.132
1999	 5	22	11	4.377	3.856	4.205
1999	 5	22	12	3.676	4.218	3.855
1999	 5	22	13	3.836	3.973	3.881
1999	 5	22	14	3.597	3.910	3.701
1999	 5	22	15	7.060	5.137	6.424
1999	 5	22	16	9.371	6.190	8.319
1999	 5	22	17	9.067	6.319	8.158
1999	 5	22	18	6.650	5.205	6.172
1999	 5	22	19	4.731	4.868	4.776
1999	 5	22	20	3.405	3.811	3.539
1999	 5	22	21	3.342	3.900	3.526
1999	 5	22	22	2.602	3.028	2.743
1999	 5	22	23	3.083	3.575	3.246
1999	 5	22	24	3.267	3.791	3.440
1999	 5	23	 1	3.020	3.496	3.177
1999	 5	23	 2	3.065	3.554	3.227
1999	 5	23	 3	2.889	3.353	3.042
1999	 5	23	 4	2.557	2.977	2.696
1999	 5	23	 5	2.166	2.519	2.283
1999	 5	23	 6	2.780	2.846	2.801
1999	 5	23	 7	3.304	3.177	3.262
1999	 5	23	 8	6.101	4.636	5.617
1999	 5	23	 9	8.084	5.650	7.279
1999	 5	23	10	8.347	6.079	7.597
1999	 5	23	11	10.605	7.150	9.462
1999	 5	23	12	10.083	6.465	8.886
1999	 5	23	13	9.328	5.866	8.183
1999	 5	23	14	7.955	4.952	6.962
1999	 5	23	15	8.084	5.216	7.135
1999	 5	23	16	7.717	4.701	6.720
1999	 5	23	17	6.141	4.211	5.503
1999	 5	23	18	4.445	3.274	4.058
1999	 5	23	19	2.413	2.098	2.309
1999	 5	23	20	1.671	1.837	1.726
1999	 5	23	21	1.063	1.211	1.112
1999	 5	23	22	1.410	1.647	1.489
1999	 5	23	23	1.890	2.206	1.995
1999	 5	23	24	1.921	2.240	2.026
1999	 5	24	 1	1.820	2.127	1.922
1999	 5	24	 2	1.824	2.132	1.926
1999	 5	24	 3	1.791	2.094	1.892
1999	 5	24	 4	1.390	1.623	1.467
1999	 5	24	 5	1.533	1.770	1.611
1999	 5	24	 6	1.674	1.917	1.754
1999	 5	24	 7	2.133	2.428	2.231
1999	 5	24	 8	4.170	3.349	3.899
1999	 5	24	 9	5.150	4.011	4.774
1999	 5	24	10	5.885	4.333	5.372
1999	 5	24	11	5.738	4.319	5.269
1999	 5	24	12	5.453	4.183	5.033
1999	 5	24	13	6.120	4.426	5.560
1999	 5	24	14	5.393	4.113	4.970
1999	 5	24	15	4.845	4.212	4.636
1999	 5	24	16	3.686	3.440	3.605
1999	 5	24	17	3.243	2.941	3.143
1999	 5	24	18	2.757	2.981	2.831
1999	 5	24	19	2.413	2.427	2.418
1999	 5	24	20	2.274	2.639	2.395
1999	 5	24	21	2.189	2.561	2.312
1999	 5	24	22	1.791	2.094	1.892
1999	 5	24	23	1.878	2.192	1.982
1999	 5	24	24	1.852	2.148	1.950
1999	 5	25	 1	1.926	2.194	2.014
1999	 5	25	 2	1.785	2.086	1.885
1999	 5	25	 3	1.369	1.600	1.446
1999	 5	25	 4	1.419	1.656	1.497
1999	 5	25	 5	1.903	2.114	1.973
1999	 5	25	 6	1.523	1.710	1.585
1999	 5	25	 7	1.707	1.964	1.792
1999	 5	25	 8	3.498	2.674	3.226
1999	 5	25	 9	4.062	2.794	3.643
1999	 5	25	10	4.650	3.190	4.167
1999	 5	25	11	4.596	3.534	4.245
1999	 5	25	12	5.997	4.221	5.409
1999	 5	25	13	7.460	4.606	6.516
1999	 5	25	14	6.469	4.247	5.734
1999	 5	25	15	7.897	4.676	6.832
1999	 5	25	16	7.737	4.482	6.661
1999	 5	25	17	6.291	3.999	5.533
1999	 5	25	18	4.861	3.424	4.386
1999	 5	25	19	2.727	2.562	2.672
1999	 5	25	20	2.034	2.310	2.125
1999	 5	25	21	2.801	2.706	2.769
1999	 5	25	22	3.485	3.426	3.466
1999	 5	25	23	3.587	3.909	3.693
1999	 5	25	24	3.859	4.291	4.002
1999	 5	26	 1	2.519	3.365	2.799
1999	 5	26	 2	2.366	3.052	2.593
1999	 5	26	 3	1.698	2.371	1.920
1999	 5	26	 4	2.448	3.145	2.679
1999	 5	26	 5	1.982	2.780	2.246
1999	 5	26	 6	1.798	2.295	1.962
1999	 5	26	 7	1.388	1.770	1.514
1999	 5	26	 8	2.292	1.887	2.158
1999	 5	26	 9	2.943	2.027	2.640
1999	 5	26	10	2.735	1.600	2.360
1999	 5	26	11	2.343	1.554	2.082
1999	 5	26	12	3.474	2.826	3.259
