YY	MM	DD	HH	"1"	"2"	tot_average
Saettigungsdefizit in mm je Zone  soil_model
--	--	--	--	0.6693116	0.3306884	1.0000
1999	 5	 1	 1	414.70221	192.09644	341.08908
1999	 5	 1	 2	414.78674	192.13602	341.15875
1999	 5	 1	 3	414.87109	192.17554	341.22827
1999	 5	 1	 4	414.95538	192.21512	341.29776
1999	 5	 1	 5	415.03964	192.25464	341.36725
1999	 5	 1	 6	415.12384	192.29408	341.43665
1999	 5	 1	 7	415.20798	192.33359	341.50601
1999	 5	 1	 8	415.29196	192.37328	341.57535
1999	 5	 1	 9	415.37592	192.41299	341.64468
1999	 5	 1	10	415.45981	192.45290	341.71402
1999	 5	 1	11	415.54355	192.49278	341.78326
1999	 5	 1	12	415.62711	192.53264	341.85236
1999	 5	 1	13	415.71048	192.57237	341.92130
1999	 5	 1	14	415.79367	192.61186	341.99005
1999	 5	 1	15	415.87671	192.65128	342.05865
1999	 5	 1	16	415.95959	192.69077	342.12720
1999	 5	 1	17	416.04221	192.73009	342.19550
1999	 5	 1	18	416.12460	192.76909	342.26355
1999	 5	 1	19	416.20682	192.80780	342.33136
1999	 5	 1	20	416.28882	192.84636	342.39899
1999	 5	 1	21	416.37061	192.88481	342.46646
1999	 5	 1	22	416.45221	192.92317	342.53375
1999	 5	 1	23	416.53360	192.96146	342.60089
1999	 5	 1	24	416.61481	192.99968	342.66788
1999	 5	 2	 1	416.69580	193.03787	342.73474
1999	 5	 2	 2	416.77661	193.07623	342.80151
1999	 5	 2	 3	416.85724	193.11453	342.86813
1999	 5	 2	 4	416.93768	193.15273	342.93460
1999	 5	 2	 5	417.01794	193.19081	343.00092
1999	 5	 2	 6	417.09802	193.22900	343.06714
1999	 5	 2	 7	417.17795	193.26733	343.13330
1999	 5	 2	 8	417.25772	193.30569	343.19940
1999	 5	 2	 9	417.33731	193.34401	343.26532
1999	 5	 2	10	417.41675	193.38231	343.33118
1999	 5	 2	11	417.49612	193.42061	343.39697
1999	 5	 2	12	417.57541	193.45908	343.46274
1999	 5	 2	13	417.65448	193.49739	343.52835
1999	 5	 2	14	417.73340	193.53563	343.59381
1999	 5	 2	15	417.81219	193.57373	343.65915
1999	 5	 2	16	417.89087	193.61159	343.72433
1999	 5	 2	17	417.96942	193.64915	343.78931
1999	 5	 2	18	418.04779	193.68649	343.85413
1999	 5	 2	19	418.12595	193.72362	343.91870
1999	 5	 2	20	418.20389	193.76057	343.98309
1999	 5	 2	21	418.28165	193.79742	344.04733
1999	 5	 2	22	418.35928	193.83437	344.11151
1999	 5	 2	23	418.43674	193.87138	344.17560
1999	 5	 2	24	418.51404	193.90829	344.23953
1999	 5	 3	 1	418.59113	193.94498	344.30325
1999	 5	 3	 2	418.66806	193.98170	344.36691
1999	 5	 3	 3	418.74481	194.01834	344.43039
1999	 5	 3	 4	418.82141	194.05490	344.49374
1999	 5	 3	 5	418.89792	194.09138	344.55701
1999	 5	 3	 6	418.97437	194.12794	344.62027
1999	 5	 3	 7	419.05066	194.16478	344.68353
1999	 5	 3	 8	419.12680	194.20164	344.74667
1999	 5	 3	 9	419.20285	194.23863	344.80981
1999	 5	 3	10	419.27875	194.27545	344.87277
1999	 5	 3	11	419.35458	194.31223	344.93570
1999	 5	 3	12	419.43027	194.34877	344.99844
1999	 5	 3	13	419.50583	194.38513	345.06104
1999	 5	 3	14	419.58121	194.42143	345.12350
1999	 5	 3	15	419.65640	194.45760	345.18579
1999	 5	 3	16	419.73138	194.49344	345.24783
1999	 5	 3	17	419.80624	194.52901	345.30969
1999	 5	 3	18	419.88095	194.56439	345.37140
1999	 5	 3	19	419.95551	194.59958	345.43292
1999	 5	 3	20	420.02994	194.63478	345.49438
1999	 5	 3	21	420.10425	194.67029	345.55588
1999	 5	 3	22	420.17841	194.70569	345.61722
1999	 5	 3	23	420.25244	194.74101	345.67844
1999	 5	 3	24	420.32632	194.77629	345.73956
1999	 5	 4	 1	420.40002	194.81133	345.80048
1999	 5	 4	 2	420.47360	194.84650	345.86136
1999	 5	 4	 3	420.54700	194.88153	345.92206
1999	 5	 4	 4	420.62024	194.91646	345.98264
1999	 5	 4	 5	420.69333	194.95139	346.04309
1999	 5	 4	 6	420.76630	194.98663	346.10358
1999	 5	 4	 7	420.83914	195.02205	346.16406
1999	 5	 4	 8	420.91187	195.05751	346.22446
