YY	MM	DD	HH	"1"	"2"	tot_average
Bodenspeicher in 1/1 je Zone soil_model
1999	 5	 5	 8	0.93627	0.93471	0.93575
1999	 5	 5	 9	0.93475	0.93333	0.93428
1999	 5	 5	10	0.93307	0.93190	0.93268
1999	 5	 5	11	0.93112	0.93034	0.93086
1999	 5	 5	12	0.92915	0.92873	0.92901
1999	 5	 5	13	0.92697	0.92691	0.92695
1999	 5	 5	14	0.92482	0.92504	0.92489
1999	 5	 5	15	0.92274	0.92319	0.92289
1999	 5	 5	16	0.92085	0.92142	0.92104
1999	 5	 5	17	0.91934	0.91990	0.91953
1999	 5	 5	18	0.91821	0.91866	0.91836
1999	 5	 5	19	0.91743	0.91771	0.91752
1999	 5	 5	20	0.91683	0.91689	0.91685
1999	 5	 5	21	0.91643	0.91632	0.91639
1999	 5	 5	22	0.91625	0.91599	0.91617
1999	 5	 5	23	0.91607	0.91566	0.91594
1999	 5	 5	24	0.91589	0.91535	0.91571
1999	 5	 6	 1	0.91717	0.91506	0.91647
1999	 5	 6	 2	0.91702	0.91477	0.91627
1999	 5	 6	 3	0.91687	0.91450	0.91609
1999	 5	 6	 4	0.91669	0.91420	0.91587
1999	 5	 6	 5	0.91646	0.91388	0.91561
1999	 5	 6	 6	0.91592	0.91333	0.91506
1999	 5	 6	 7	0.91499	0.91236	0.91412
1999	 5	 6	 8	0.91371	0.91124	0.91289
1999	 5	 6	 9	0.91224	0.91003	0.91151
1999	 5	 6	10	0.91079	0.90887	0.91016
1999	 5	 6	11	0.90946	0.90778	0.90890
1999	 5	 6	12	0.90804	0.90665	0.90758
1999	 5	 6	13	0.90658	0.90547	0.90621
1999	 5	 6	14	0.90531	0.90438	0.90500
1999	 5	 6	15	0.90424	0.90344	0.90398
1999	 5	 6	16	0.90315	0.90246	0.90292
1999	 5	 6	17	0.90219	0.90159	0.90199
1999	 5	 6	18	0.90150	0.90092	0.90131
1999	 5	 6	19	0.90110	0.90045	0.90089
1999	 5	 6	20	0.90092	0.90015	0.90067
1999	 5	 6	21	0.90085	0.89996	0.90056
1999	 5	 6	22	0.90086	0.89986	0.90053
1999	 5	 6	23	0.90083	0.89973	0.90047
1999	 5	 6	24	0.90077	0.89958	0.90038
1999	 5	 7	 1	0.90219	0.89940	0.90126
1999	 5	 7	 2	0.90208	0.89923	0.90114
1999	 5	 7	 3	0.90200	0.89908	0.90104
1999	 5	 7	 4	0.90190	0.89891	0.90091
1999	 5	 7	 5	0.90174	0.89872	0.90074
1999	 5	 7	 6	0.90155	0.89842	0.90051
1999	 5	 7	 7	0.90128	0.89797	0.90019
1999	 5	 7	 8	0.90104	0.89750	0.89987
1999	 5	 7	 9	0.90071	0.89712	0.89952
1999	 5	 7	10	0.90017	0.89675	0.89904
1999	 5	 7	11	0.89943	0.89637	0.89842
1999	 5	 7	12	0.89865	0.89594	0.89775
1999	 5	 7	13	0.89912	0.89560	0.89795
1999	 5	 7	14	0.90331	0.89555	0.90075
1999	 5	 7	15	0.90569	0.89564	0.90237
1999	 5	 7	16	0.90894	0.89584	0.90461
1999	 5	 7	17	0.90905	0.89579	0.90466
1999	 5	 7	18	0.90906	0.89576	0.90466
1999	 5	 7	19	0.90976	0.89599	0.90521
1999	 5	 7	20	0.91553	0.89915	0.91012
1999	 5	 7	21	0.91868	0.90265	0.91338
1999	 5	 7	22	0.92218	0.90626	0.91692
1999	 5	 7	23	0.92219	0.90626	0.91692
1999	 5	 7	24	0.92219	0.90626	0.91693
1999	 5	 8	 1	0.92314	0.90626	0.91756
1999	 5	 8	 2	0.92314	0.90626	0.91756
1999	 5	 8	 3	0.92415	0.90732	0.91858
1999	 5	 8	 4	0.92415	0.90732	0.91859
1999	 5	 8	 5	0.92416	0.90732	0.91859
1999	 5	 8	 6	0.95553	0.94140	0.95086
1999	 5	 8	 7	0.97014	0.95866	0.96634
1999	 5	 8	 8	0.98575	0.98584	0.98578
1999	 5	 8	 9	0.98682	0.98773	0.98712
1999	 5	 8	10	0.98682	0.98773	0.98712
1999	 5	 8	11	0.98724	0.98847	0.98765
1999	 5	 8	12	0.98724	0.98847	0.98765
1999	 5	 8	13	0.98724	0.98847	0.98765
1999	 5	 8	14	0.98724	0.98847	0.98765
1999	 5	 8	15	0.98724	0.98847	0.98765
1999	 5	 8	16	0.98724	0.98847	0.98765
1999	 5	 8	17	0.98724	0.98847	0.98765
1999	 5	 8	18	0.98749	0.98898	0.98798
1999	 5	 8	19	0.98749	0.98898	0.98798
1999	 5	 8	20	0.98749	0.98898	0.98798
1999	 5	 8	21	0.98749	0.98898	0.98798
1999	 5	 8	22	0.98749	0.98898	0.98798
1999	 5	 8	23	0.98749	0.98898	0.98798
1999	 5	 8	24	0.98749	0.98898	0.98798
1999	 5	 9	 1	0.98749	0.98898	0.98798
1999	 5	 9	 2	0.98749	0.98898	0.98798
1999	 5	 9	 3	0.98749	0.98898	0.98798
1999	 5	 9	 4	0.98749	0.98898	0.98798
1999	 5	 9	 5	0.98749	0.98898	0.98798
1999	 5	 9	 6	0.98749	0.98898	0.98798
1999	 5	 9	 7	0.98749	0.98898	0.98798
1999	 5	 9	 8	0.98749	0.98898	0.98798
1999	 5	 9	 9	0.98749	0.98898	0.98798
1999	 5	 9	10	0.98723	0.98898	0.98781
1999	 5	 9	11	0.98648	0.98892	0.98729
1999	 5	 9	12	0.98531	0.98875	0.98645
1999	 5	 9	13	0.98407	0.98807	0.98539
1999	 5	 9	14	0.98295	0.98727	0.98438
1999	 5	 9	15	0.98180	0.98640	0.98333
1999	 5	 9	16	0.98088	0.98563	0.98245
1999	 5	 9	17	0.98011	0.98492	0.98170
1999	 5	 9	18	0.97959	0.98441	0.98118
1999	 5	 9	19	0.97929	0.98406	0.98087
1999	 5	 9	20	0.97916	0.98380	0.98069
1999	 5	 9	21	0.97915	0.98362	0.98063
1999	 5	 9	22	0.97910	0.98345	0.98054
1999	 5	 9	23	0.97901	0.98323	0.98040
1999	 5	 9	24	0.97888	0.98299	0.98024
1999	 5	10	 1	0.97898	0.98277	0.98023
1999	 5	10	 2	0.97885	0.98252	0.98006
1999	 5	10	 3	0.97869	0.98225	0.97987
1999	 5	10	 4	0.97851	0.98196	0.97965
1999	 5	10	 5	0.97828	0.98162	0.97938
1999	 5	10	 6	0.97764	0.98086	0.97871
1999	 5	10	 7	0.97665	0.97969	0.97766
1999	 5	10	 8	0.97488	0.97815	0.97596
1999	 5	10	 9	0.98443	0.98355	0.98414
1999	 5	10	10	0.98491	0.98379	0.98454
1999	 5	10	11	0.98525	0.98403	0.98485
1999	 5	10	12	0.98525	0.98403	0.98485
1999	 5	10	13	0.98524	0.98403	0.98484
1999	 5	10	14	0.98489	0.98402	0.98460
1999	 5	10	15	0.98427	0.98396	0.98417
1999	 5	10	16	0.98378	0.98392	0.98382
1999	 5	10	17	0.98337	0.98389	0.98354
1999	 5	10	18	0.98301	0.98386	0.98329
1999	 5	10	19	0.98287	0.98385	0.98319
1999	 5	10	20	0.98288	0.98385	0.98320
1999	 5	10	21	0.98288	0.98385	0.98320
1999	 5	10	22	0.98289	0.98385	0.98321
1999	 5	10	23	0.98290	0.98385	0.98321
1999	 5	10	24	0.98284	0.98384	0.98317
1999	 5	11	 1	0.98280	0.98383	0.98314
1999	 5	11	 2	0.98266	0.98382	0.98304
1999	 5	11	 3	0.98251	0.98381	0.98294
1999	 5	11	 4	0.98245	0.98381	0.98290
1999	 5	11	 5	0.98236	0.98380	0.98284
1999	 5	11	 6	0.98207	0.98378	0.98264
1999	 5	11	 7	0.98174	0.98375	0.98240
1999	 5	11	 8	0.98118	0.98371	0.98201
1999	 5	11	 9	0.98843	0.99141	0.98941
1999	 5	11	10	0.99451	0.99771	0.99557
1999	 5	11	11	0.99857	0.99982	0.99899
1999	 5	11	12	0.99993	1.00000	0.99995
1999	 5	11	13	1.00000	1.00000	1.00000
1999	 5	11	14	1.00000	1.00000	1.00000
1999	 5	11	15	1.00000	1.00000	1.00000
1999	 5	11	16	1.00000	1.00000	1.00000
1999	 5	11	17	1.00000	1.00000	1.00000
1999	 5	11	18	1.00000	1.00000	1.00000
1999	 5	11	19	1.00000	1.00000	1.00000
1999	 5	11	20	1.00000	1.00000	1.00000
1999	 5	11	21	1.00000	1.00000	1.00000
1999	 5	11	22	1.00000	1.00000	1.00000
1999	 5	11	23	1.00000	1.00000	1.00000
1999	 5	11	24	1.00000	1.00000	1.00000
1999	 5	12	 1	1.00000	1.00000	1.00000
1999	 5	12	 2	1.00000	1.00000	1.00000
1999	 5	12	 3	1.00000	1.00000	1.00000
1999	 5	12	 4	1.00000	1.00000	1.00000
1999	 5	12	 5	1.00000	1.00000	1.00000
1999	 5	12	 6	1.00000	1.00000	1.00000
1999	 5	12	 7	1.00000	1.00000	1.00000
1999	 5	12	 8	1.00000	1.00000	1.00000
1999	 5	12	 9	1.00000	1.00000	1.00000
1999	 5	12	10	1.00000	1.00000	1.00000
1999	 5	12	11	1.00000	1.00000	1.00000
1999	 5	12	12	1.00000	1.00000	1.00000
1999	 5	12	13	1.00000	1.00000	1.00000
1999	 5	12	14	1.00000	1.00000	1.00000
1999	 5	12	15	1.00000	1.00000	1.00000
1999	 5	12	16	1.00000	1.00000	1.00000
1999	 5	12	17	1.00000	1.00000	1.00000
1999	 5	12	18	1.00000	1.00000	1.00000
1999	 5	12	19	1.00000	1.00000	1.00000
1999	 5	12	20	1.00000	1.00000	1.00000
1999	 5	12	21	1.00000	1.00000	1.00000
1999	 5	12	22	1.00000	1.00000	1.00000
1999	 5	12	23	1.00000	1.00000	1.00000
1999	 5	12	24	1.00000	1.00000	1.00000
1999	 5	13	 1	1.00000	1.00000	1.00000
1999	 5	13	 2	1.00000	1.00000	1.00000
1999	 5	13	 3	1.00000	1.00000	1.00000
1999	 5	13	 4	1.00000	1.00000	1.00000
1999	 5	13	 5	1.00000	1.00000	1.00000
1999	 5	13	 6	1.00000	1.00000	1.00000
1999	 5	13	 7	1.00000	1.00000	1.00000
1999	 5	13	 8	1.00000	1.00000	1.00000
1999	 5	13	 9	1.00000	1.00000	1.00000
1999	 5	13	10	0.99999	1.00000	0.99999
1999	 5	13	11	0.99994	1.00000	0.99996
1999	 5	13	12	0.99984	1.00000	0.99989
1999	 5	13	13	0.99961	0.99997	0.99973
1999	 5	13	14	0.99914	0.99990	0.99939
1999	 5	13	15	0.99864	0.99984	0.99904
1999	 5	13	16	0.99821	0.99975	0.99872
1999	 5	13	17	0.99781	0.99955	0.99839
1999	 5	13	18	0.99755	0.99940	0.99816
1999	 5	13	19	0.99745	0.99936	0.99808
1999	 5	13	20	0.99747	0.99937	0.99810
1999	 5	13	21	0.99750	0.99939	0.99813
1999	 5	13	22	0.99752	0.99941	0.99815
1999	 5	13	23	0.99750	0.99936	0.99812
1999	 5	13	24	0.99748	0.99928	0.99808
1999	 5	14	 1	0.99806	0.99940	0.99850
1999	 5	14	 2	0.99807	0.99941	0.99851
1999	 5	14	 3	0.99807	0.99942	0.99852
1999	 5	14	 4	0.99808	0.99943	0.99853
1999	 5	14	 5	0.99808	0.99944	0.99853
1999	 5	14	 6	0.99808	0.99945	0.99853
1999	 5	14	 7	0.99803	0.99928	0.99845
1999	 5	14	 8	0.99770	0.99888	0.99809
1999	 5	14	 9	0.99720	0.99850	0.99763
1999	 5	14	10	0.99671	0.99821	0.99721
1999	 5	14	11	0.99915	0.99904	0.99912
1999	 5	14	12	0.99941	0.99924	0.99935
1999	 5	14	13	0.99941	0.99925	0.99936
1999	 5	14	14	0.99941	0.99925	0.99936
1999	 5	14	15	0.99941	0.99926	0.99936
1999	 5	14	16	0.99941	0.99926	0.99936
1999	 5	14	17	0.99941	0.99927	0.99937
1999	 5	14	18	0.99950	0.99951	0.99950
1999	 5	14	19	1.00000	1.00000	1.00000
1999	 5	14	20	1.00000	1.00000	1.00000
1999	 5	14	21	1.00000	1.00000	1.00000
1999	 5	14	22	1.00000	1.00000	1.00000
1999	 5	14	23	1.00000	1.00000	1.00000
1999	 5	14	24	1.00000	1.00000	1.00000
1999	 5	15	 1	1.00000	1.00000	1.00000
1999	 5	15	 2	1.00000	1.00000	1.00000
1999	 5	15	 3	1.00000	1.00000	1.00000
1999	 5	15	 4	1.00000	1.00000	1.00000
1999	 5	15	 5	1.00000	1.00000	1.00000
1999	 5	15	 6	1.00000	1.00000	1.00000
1999	 5	15	 7	1.00000	1.00000	1.00000
1999	 5	15	 8	1.00000	1.00000	1.00000
1999	 5	15	 9	1.00000	1.00000	1.00000
1999	 5	15	10	1.00000	1.00000	1.00000
1999	 5	15	11	1.00000	1.00000	1.00000
1999	 5	15	12	1.00000	1.00000	1.00000
